product_id,category,price
P225257,Grocery,39.59
P208860,Fashion,5.48
P226645,Beauty,8.57
P224189,Beauty,6.66
P200968,Grocery,2.47
P205800,Fashion,6.0
P224229,Electronics,916.54
P231049,Grocery,28.15
P229717,Sports,53.65
P221767,Fashion,10.21
P207470,Fashion,60.75
P204819,Grocery,29.26
P249403,Fashion,50.08
P204300,Grocery,8.41
P223793,Sports,159.87
P211071,Grocery,45.01
P203998,Grocery,2.18
P241750,Toys,7.37
P205180,Toys,36.57
P212752,Home,76.26
P230513,Home,95.07
P238189,Toys,20.6
P217879,Sports,61.63
P246686,Electronics,351.05
P227644,Sports,351.18
P210899,Toys,25.05
P245967,Electronics,646.92
P224525,Toys,62.73
P248669,Sports,25.83
P202577,Beauty,43.43
P221690,Home,294.53
P240901,Sports,10.48
P234003,Grocery,39.24
P215641,Fashion,34.79
P211847,Fashion,108.73
P221752,Toys,8.72
P216440,Home,125.32
P210084,Home,63.56
P220464,Fashion,14.34
P218332,Sports,66.54
P242599,Grocery,2.66
P228998,Fashion,10.43
P213537,Home,56.0
P242717,Beauty,3.05
P209027,Fashion,8.16
P202536,Sports,72.51
P202525,Electronics,115.56
P217741,Sports,52.86
P224106,Fashion,17.22
P214847,Toys,31.48
P211252,Toys,10.2
P204477,Toys,6.05
P217755,Fashion,15.83
P219608,Grocery,56.06
P216095,Sports,25.8
P206104,Electronics,816.44
P233910,Home,21.06
P212726,Grocery,13.35
P206898,Sports,37.76
P217972,Electronics,793.85
P244945,Grocery,12.65
P245684,Home,158.27
P242430,Home,117.13
P204342,Home,36.71
P248008,Fashion,21.97
P203362,Home,155.78
P234404,Beauty,69.37
P247702,Beauty,6.25
P211104,Beauty,29.95
P226048,Home,142.75
P247876,Beauty,32.34
P217628,Fashion,32.93
P211929,Electronics,206.56
P226674,Beauty,96.13
P243557,Electronics,602.22
P213268,Electronics,265.95
P230220,Fashion,113.77
P204514,Home,29.21
P247190,Electronics,115.73
P224834,Fashion,43.27
P218742,Fashion,30.88
P230892,Toys,12.95
P238383,Sports,39.01
P214840,Electronics,270.57
P235144,Electronics,71.39
P224771,Home,67.26
P228733,Home,41.1
P219480,Fashion,14.44
P220019,Fashion,12.79
P211641,Toys,5.44
P215232,Fashion,28.04
P211315,Toys,46.71
P243851,Electronics,273.92
P224615,Fashion,39.55
P223255,Fashion,16.66
P230709,Fashion,104.25
P235272,Electronics,622.33
P222355,Grocery,1.46
P225363,Toys,27.93
P243223,Home,367.99
P206822,Home,379.51
P212497,Electronics,830.16
P231801,Grocery,20.48
P222570,Grocery,7.0
P243145,Sports,287.94
P205679,Fashion,24.57
P239380,Fashion,25.35
P221205,Beauty,13.83
P216272,Sports,97.38
P201412,Sports,29.74
P202249,Home,84.82
P202239,Home,19.22
P240641,Toys,10.73
P212614,Grocery,15.47
P223277,Grocery,12.72
P208835,Beauty,12.32
P214803,Electronics,178.75
P247209,Sports,39.29
P215653,Home,172.1
P237953,Beauty,7.82
P220674,Toys,4.93
P246267,Electronics,658.13
P220526,Grocery,4.55
P242345,Fashion,19.22
P239920,Electronics,252.09
P232614,Toys,14.56
P218968,Grocery,3.71
P217985,Toys,17.97
P243619,Beauty,58.32
P245686,Fashion,41.98
P231908,Fashion,182.03
P229072,Sports,83.99
P208165,Home,457.15
P243688,Home,197.45
P247095,Grocery,9.74
P220555,Toys,8.9
P212574,Electronics,538.46
P234336,Fashion,6.34
P225898,Home,51.01
P242690,Toys,20.7
P222821,Sports,64.54
P204904,Fashion,128.73
P228094,Fashion,68.28
P204526,Electronics,685.54
P238677,Electronics,593.83
P210110,Beauty,14.68
P234108,Beauty,7.41
P201514,Sports,150.26
P217795,Sports,214.25
P227612,Beauty,4.37
P240492,Toys,9.96
P204167,Home,226.73
P217406,Toys,24.62
P229203,Toys,29.69
P243246,Fashion,43.52
P229248,Home,73.33
P244731,Toys,34.81
P228455,Fashion,70.27
P208833,Home,37.89
P231897,Electronics,336.62
P239501,Fashion,22.85
P204907,Fashion,72.94
P211678,Home,94.76
P203225,Toys,47.93
P201014,Fashion,39.1
P243896,Home,344.34
P235874,Fashion,34.02
P241743,Grocery,10.41
P243729,Beauty,21.1
P243533,Electronics,78.09
P202584,Electronics,249.5
P204942,Fashion,58.54
P234045,Fashion,27.89
P244132,Fashion,42.82
P213672,Sports,97.11
P208369,Sports,44.63
P208467,Electronics,264.39
P211551,Electronics,107.23
P248652,Electronics,519.93
P242384,Sports,56.09
P231417,Fashion,6.35
P248597,Electronics,1045.16
P207897,Home,36.35
P227661,Fashion,37.22
P247604,Home,402.98
P232397,Fashion,47.79
P243332,Fashion,45.87
P221827,Home,40.27
P209782,Home,119.41
P225644,Fashion,11.04
P240433,Electronics,191.5
P220033,Fashion,8.68
P215283,Fashion,41.67
P207685,Home,85.18
P208273,Grocery,9.79
P244666,Beauty,22.83
P213478,Toys,4.24
P230444,Toys,19.28
P211368,Grocery,24.66
P247591,Electronics,747.45
P246389,Electronics,98.35
P230679,Beauty,45.83
P249245,Fashion,50.5
P246400,Sports,22.45
P233110,Fashion,55.5
P232552,Sports,16.43
P226430,Home,40.25
P228575,Fashion,33.73
P249775,Toys,99.52
P233635,Electronics,233.07
P243436,Toys,5.19
P232938,Toys,47.62
P226358,Beauty,3.88
P208259,Fashion,36.56
P234283,Toys,3.91
P229729,Fashion,46.68
P234966,Electronics,391.99
P217285,Grocery,2.65
P222287,Grocery,22.87
P247361,Sports,140.16
P245805,Home,351.76
P231347,Electronics,73.03
P240523,Home,116.7
P202066,Beauty,60.07
P230754,Toys,61.44
P218922,Fashion,11.42
P248368,Home,48.44
P243014,Electronics,104.89
P229428,Home,96.91
P219705,Home,36.38
P242098,Toys,2.63
P230032,Grocery,5.96
P242125,Toys,7.75
P236609,Home,53.17
P214423,Beauty,9.26
P237326,Fashion,32.69
P232690,Fashion,76.33
P245536,Electronics,58.96
P237107,Home,173.89
P233006,Grocery,3.12
P249920,Fashion,71.48
P224810,Fashion,40.56
P222714,Grocery,29.1
P232358,Beauty,3.25
P232033,Fashion,80.43
P207388,Toys,18.7
P226095,Sports,72.22
P210426,Beauty,6.86
P207617,Grocery,4.51
P240850,Electronics,551.12
P240347,Home,31.24
P213922,Toys,16.74
P225511,Home,40.64
P239224,Grocery,9.85
P202439,Home,223.53
P210019,Fashion,131.9
P227191,Grocery,12.93
P242833,Grocery,4.3
P248003,Fashion,26.85
P226349,Home,163.67
P208391,Toys,42.6
P229658,Beauty,52.27
P238310,Grocery,2.22
P209122,Beauty,66.47
P211928,Fashion,6.53
P234804,Home,290.34
P242445,Toys,2.51
P237031,Grocery,1.15
P247812,Grocery,1.23
P242875,Home,154.69
P239094,Sports,52.78
P224591,Electronics,352.62
P243894,Electronics,565.97
P241796,Toys,44.38
P207721,Grocery,3.28
P226152,Sports,97.13
P249457,Beauty,34.51
P205812,Sports,28.99
P236112,Fashion,131.02
P220840,Fashion,6.29
P201208,Electronics,216.99
P218242,Grocery,4.12
P219087,Beauty,39.47
P229795,Home,47.35
P233881,Beauty,24.84
P229941,Toys,19.95
P211502,Fashion,50.14
P243731,Electronics,394.01
P220023,Electronics,122.76
P228850,Fashion,161.02
P223860,Home,18.17
P233328,Beauty,47.88
P206652,Beauty,61.94
P230979,Grocery,4.26
P220771,Electronics,92.67
P241250,Fashion,27.48
P245597,Fashion,35.05
P234677,Fashion,40.03
P247867,Toys,4.57
P239998,Home,78.06
P212881,Home,139.19
P217331,Beauty,19.99
P210719,Fashion,95.54
P234116,Fashion,153.35
P233077,Electronics,128.54
P219798,Beauty,5.25
P205789,Beauty,16.94
P209690,Sports,136.52
P243854,Sports,13.23
P239336,Toys,8.11
P219831,Toys,53.03
P226073,Toys,12.47
P210264,Fashion,54.52
P216049,Beauty,14.99
P211628,Fashion,69.64
P202142,Toys,28.72
P242565,Home,268.63
P226007,Electronics,282.85
P214825,Home,48.85
P210142,Beauty,12.98
P228498,Toys,2.1
P233226,Electronics,1023.02
P240348,Beauty,9.24
P227524,Electronics,831.63
P249489,Toys,39.7
P215298,Fashion,26.11
P207380,Beauty,16.63
P232466,Fashion,99.98
P236788,Fashion,37.97
P224920,Grocery,11.38
P205643,Home,79.17
P216729,Grocery,39.13
P218522,Grocery,40.37
P220773,Sports,305.41
P211804,Toys,14.61
P217494,Fashion,38.32
P223709,Toys,10.0
P230189,Fashion,16.52
P230905,Beauty,139.62
P217204,Sports,175.49
P205988,Electronics,227.36
P227364,Home,21.5
P238403,Electronics,177.71
P221048,Home,21.43
P207093,Fashion,202.38
P237372,Electronics,150.15
P217947,Toys,28.95
P230735,Grocery,8.3
P229196,Grocery,15.98
P242167,Toys,3.94
P224884,Sports,172.56
P234607,Toys,26.81
P240769,Electronics,345.88
P209575,Toys,5.7
P235074,Sports,181.73
P246998,Fashion,64.02
P210664,Electronics,113.96
P215114,Grocery,11.23
P221524,Toys,5.49
P213299,Home,46.37
P228032,Fashion,57.25
P242529,Home,148.56
P242578,Toys,2.69
P244572,Beauty,60.67
P234280,Beauty,39.95
P204738,Electronics,468.85
P232266,Fashion,18.44
P216775,Sports,441.36
P206176,Fashion,6.74
P248263,Home,104.3
P222103,Home,128.26
P238809,Beauty,108.63
P219984,Fashion,24.13
P231742,Toys,11.86
P237978,Home,390.88
P204508,Fashion,10.74
P239210,Home,300.82
P206216,Electronics,75.17
P206833,Fashion,29.71
P209527,Home,121.47
P205944,Electronics,351.59
P222518,Home,34.68
P223259,Home,123.62
P229860,Grocery,58.45
P231559,Electronics,120.05
P233102,Grocery,1.91
P207669,Grocery,7.55
P235547,Beauty,14.49
P225379,Sports,23.21
P223712,Grocery,12.16
P213259,Fashion,94.15
P237958,Electronics,228.7
P225516,Beauty,107.0
P209094,Grocery,9.8
P211624,Home,115.78
P223872,Grocery,27.54
P232791,Fashion,78.16
P235516,Sports,40.52
P225972,Home,79.55
P208095,Grocery,21.37
P203357,Home,140.01
P212096,Fashion,159.14
P210680,Home,83.34
P240851,Fashion,22.1
P213169,Home,43.85
P224539,Beauty,3.41
P239837,Sports,24.63
P221722,Electronics,246.08
P218916,Fashion,114.62
P238105,Sports,48.06
P203773,Sports,67.21
P248194,Electronics,207.5
P229945,Fashion,27.64
P221045,Grocery,17.89
P235742,Beauty,10.92
P224860,Electronics,631.38
P215903,Sports,81.16
P229042,Sports,67.31
P239212,Home,18.56
P218224,Electronics,685.51
P201878,Sports,41.04
P239057,Toys,24.37
P228538,Sports,85.54
P248763,Electronics,382.64
P223603,Sports,50.89
P248531,Beauty,34.77
P211690,Sports,67.86
P210323,Sports,109.0
P203314,Beauty,10.47
P246185,Fashion,57.73
P234146,Fashion,59.92
P214356,Grocery,8.75
P211269,Home,47.77
P243974,Electronics,578.09
P205340,Grocery,19.47
P244852,Electronics,69.11
P242675,Home,99.76
P233220,Fashion,9.75
P200392,Home,82.23
P205471,Sports,29.14
P213997,Electronics,448.1
P219434,Home,85.63
P241930,Home,45.12
P210397,Toys,19.65
P231530,Toys,56.18
P204794,Fashion,112.58
P223794,Home,559.12
P241214,Sports,25.64
P241261,Toys,42.94
P206363,Toys,41.0
P244063,Electronics,709.49
P243516,Beauty,12.94
P201505,Beauty,31.47
P240177,Electronics,145.46
P230739,Home,151.43
P232977,Grocery,38.13
P220177,Toys,6.78
P202119,Sports,61.45
P234314,Fashion,14.57
P224874,Electronics,196.39
P230985,Toys,7.5
P227143,Toys,41.31
P212231,Beauty,25.97
P249426,Electronics,793.47
P214016,Fashion,16.15
P214082,Electronics,192.03
P249204,Toys,3.14
P242383,Grocery,21.41
P249136,Home,174.08
P222427,Home,17.72
P210546,Electronics,243.62
P225496,Sports,162.23
P201553,Electronics,139.17
P225241,Home,90.7
P249067,Toys,9.53
P201474,Fashion,6.79
P222861,Grocery,10.05
P246527,Sports,88.83
P233105,Home,36.12
P239759,Fashion,66.7
P244119,Fashion,17.94
P234061,Home,141.33
P241616,Fashion,73.11
P205964,Electronics,78.21
P206472,Fashion,58.44
P220357,Fashion,50.68
P223045,Beauty,86.48
P206564,Beauty,13.43
P201336,Electronics,423.47
P247917,Fashion,29.14
P215181,Electronics,554.5
P234435,Electronics,217.73
P201212,Fashion,45.44
P202768,Toys,16.08
P229737,Fashion,35.06
P227634,Electronics,139.55
P249596,Sports,22.96
P209589,Toys,27.28
P226794,Beauty,36.41
P236444,Fashion,55.03
P218694,Fashion,127.75
P222669,Fashion,15.11
P219603,Grocery,1.92
P223155,Beauty,3.0
P237456,Toys,19.09
P218456,Fashion,90.13
P223154,Home,93.76
P247408,Fashion,6.79
P218714,Home,338.27
P246234,Sports,19.59
P227513,Home,33.41
P228287,Sports,61.16
P208532,Fashion,11.55
P233501,Beauty,3.05
P201496,Beauty,39.23
P215154,Grocery,10.84
P211146,Electronics,79.07
P205450,Beauty,6.13
P237403,Home,127.39
P218116,Grocery,5.99
P243995,Toys,13.76
P246791,Sports,88.34
P227289,Fashion,46.88
P223109,Fashion,47.96
P239071,Electronics,73.6
P243439,Beauty,36.05
P224415,Home,55.75
P217803,Fashion,10.97
P210181,Beauty,5.64
P204710,Electronics,371.97
P241447,Grocery,9.41
P228395,Electronics,86.81
P213500,Electronics,60.69
P234209,Toys,2.49
P201384,Grocery,21.43
P245904,Grocery,22.84
P204396,Fashion,23.92
P216652,Grocery,22.39
P220301,Home,181.35
P209716,Electronics,339.06
P215568,Electronics,760.81
P208669,Toys,21.59
P204271,Home,108.24
P249390,Beauty,20.1
P215228,Toys,20.89
P214256,Toys,16.3
P223386,Toys,62.5
P224152,Home,427.59
P222267,Sports,27.95
P212779,Electronics,295.79
P214434,Electronics,556.62
P229000,Toys,3.11
P227973,Fashion,11.48
P245500,Fashion,43.71
P206438,Beauty,46.85
P212729,Electronics,721.08
P229466,Toys,28.22
P226407,Beauty,45.34
P229562,Toys,23.91
P222558,Beauty,6.75
P225730,Home,13.99
P242711,Home,258.12
P227061,Electronics,449.14
P221829,Electronics,215.19
P235101,Electronics,567.97
P237154,Grocery,1.72
P216316,Fashion,10.45
P208359,Electronics,489.93
P214172,Fashion,78.89
P203542,Grocery,12.52
P215529,Beauty,16.26
P208054,Toys,20.37
P239682,Home,311.06
P240281,Beauty,13.85
P208269,Beauty,12.97
P211090,Electronics,366.81
P201108,Home,161.53
P221140,Toys,14.04
P201224,Home,268.46
P212876,Home,67.18
P215097,Beauty,28.09
P208756,Home,155.1
P212581,Electronics,264.04
P202412,Fashion,160.35
P227301,Sports,73.26
P203338,Sports,55.56
P212392,Beauty,31.09
P210448,Electronics,576.51
P220029,Toys,2.46
P227097,Electronics,477.69
P216395,Toys,6.28
P222993,Grocery,13.75
P219529,Electronics,227.47
P217258,Fashion,9.35
P227009,Sports,82.93
P207303,Beauty,91.75
P213747,Electronics,319.42
P231782,Electronics,485.06
P223181,Beauty,7.16
P214182,Toys,15.9
P239776,Grocery,7.22
P209771,Sports,91.86
P211963,Toys,25.61
P240930,Home,209.92
P203487,Beauty,9.26
P226605,Fashion,96.94
P240305,Sports,50.83
P202390,Fashion,113.26
P240260,Home,275.31
P203438,Sports,73.43
P235151,Sports,29.95
P236135,Home,185.95
P206167,Sports,42.83
P213172,Fashion,60.7
P234233,Fashion,81.94
P216957,Electronics,551.08
P230360,Sports,278.85
P200774,Grocery,11.53
P223414,Fashion,13.13
P220722,Grocery,17.28
P224405,Fashion,42.26
P236698,Electronics,370.35
P221344,Sports,110.41
P234988,Fashion,18.03
P234207,Fashion,72.8
P240192,Grocery,22.68
P208905,Electronics,62.48
P239468,Toys,9.24
P222723,Home,35.76
P238278,Home,36.58
P211173,Home,127.82
P249221,Fashion,25.29
P244724,Fashion,57.63
P213130,Sports,39.96
P226952,Beauty,161.23
P210937,Toys,11.19
P241702,Toys,3.77
P239496,Electronics,490.86
P224985,Fashion,122.7
P219391,Home,30.88
P227528,Fashion,38.08
P206870,Beauty,8.22
P221518,Toys,3.71
P221993,Sports,299.5
P242639,Home,178.58
P229720,Grocery,4.52
P224162,Beauty,18.22
P231289,Fashion,16.2
P216205,Electronics,114.91
P240854,Toys,20.39
P211408,Toys,2.58
P227532,Electronics,337.89
P203193,Toys,36.32
P205220,Sports,118.08
P219357,Electronics,130.54
P239299,Grocery,23.32
P219549,Grocery,42.57
P217474,Home,36.74
P200141,Grocery,32.75
P216650,Grocery,26.24
P240487,Home,520.43
P241448,Grocery,36.8
P241455,Fashion,14.73
P216863,Electronics,112.59
P202690,Fashion,10.56
P248617,Home,83.5
P225419,Sports,18.01
P240832,Toys,35.56
P235983,Grocery,5.56
P222365,Home,16.26
P220461,Fashion,12.33
P200649,Beauty,41.86
P227826,Electronics,90.45
P240884,Electronics,178.7
P234122,Home,202.84
P217677,Sports,110.11
P219642,Home,41.82
P202713,Grocery,39.97
P208595,Electronics,168.12
P213779,Electronics,297.77
P235374,Fashion,21.92
P226428,Electronics,262.96
P236974,Toys,7.82
P225388,Home,135.05
P236142,Grocery,18.42
P225505,Beauty,42.55
P229580,Home,185.85
P214627,Toys,20.25
P206078,Sports,315.65
P214444,Electronics,521.83
P239873,Sports,29.62
P227471,Toys,26.72
P209229,Beauty,11.34
P247796,Home,89.65
P240257,Toys,5.73
P216304,Sports,234.28
P224335,Sports,232.25
P232368,Grocery,15.97
P210944,Grocery,4.16
P231752,Fashion,17.76
P232916,Toys,72.35
P205098,Beauty,14.68
P247327,Beauty,22.83
P201133,Sports,21.22
P249505,Electronics,62.91
P242067,Electronics,304.03
P228670,Toys,4.39
P247724,Beauty,10.09
P235974,Electronics,273.51
P201109,Home,66.21
P242937,Toys,66.55
P243899,Beauty,290.66
P241972,Fashion,29.22
P203106,Toys,9.16
P236704,Grocery,4.15
P243762,Toys,44.51
P209658,Home,75.07
P216340,Toys,26.41
P208461,Electronics,69.1
P222933,Home,288.78
P242491,Fashion,37.77
P248112,Home,194.2
P213097,Toys,20.86
P221532,Fashion,224.02
P231110,Grocery,19.6
P248543,Fashion,11.35
P240702,Home,632.39
P238543,Beauty,11.72
P241768,Grocery,23.4
P243252,Fashion,57.23
P249917,Home,32.84
P243883,Home,22.06
P239940,Grocery,6.8
P221399,Home,130.82
P225514,Home,119.73
P202496,Fashion,62.26
P239161,Electronics,685.92
P221434,Home,42.09
P238178,Sports,73.1
P233310,Fashion,37.92
P210871,Home,344.61
P248577,Sports,321.8
P224107,Grocery,1.94
P245199,Sports,88.43
P215479,Fashion,23.36
P211183,Fashion,29.34
P218996,Toys,21.38
P228224,Home,125.42
P210309,Home,34.14
P216173,Grocery,47.07
P239800,Beauty,13.31
P231946,Toys,33.79
P227424,Sports,197.17
P237554,Beauty,38.41
P203681,Beauty,24.13
P221613,Toys,24.35
P219879,Fashion,44.66
P241624,Toys,3.11
P245461,Home,46.4
P246041,Home,90.03
P227941,Grocery,15.64
P201416,Home,49.49
P219492,Grocery,12.91
P225425,Beauty,25.24
P233675,Toys,38.67
P213573,Toys,8.88
P242478,Toys,4.23
P218318,Toys,20.41
P238719,Fashion,126.86
P204344,Beauty,21.49
P209993,Fashion,119.13
P239102,Fashion,87.45
P219006,Sports,169.84
P209048,Sports,91.65
P221949,Fashion,29.82
P231335,Fashion,14.7
P234184,Sports,38.57
P227641,Beauty,13.58
P202720,Fashion,48.11
P206826,Beauty,38.13
P239563,Electronics,269.3
P206369,Electronics,247.28
P241312,Electronics,740.48
P244191,Electronics,242.76
P242387,Home,140.89
P205826,Fashion,78.06
P219920,Grocery,4.98
P248018,Fashion,115.32
P223683,Home,307.4
P224255,Sports,47.27
P209409,Grocery,2.77
P214795,Home,55.53
P211180,Fashion,67.82
P248138,Home,246.18
P218460,Grocery,18.35
P244036,Toys,3.13
P247115,Home,18.53
P234256,Sports,40.15
P220043,Grocery,4.06
P220855,Electronics,232.43
P205242,Electronics,287.74
P229407,Sports,207.55
P214850,Grocery,19.05
P221312,Home,102.18
P214094,Beauty,6.28
P248945,Grocery,1.31
P240083,Home,19.17
P212988,Grocery,17.05
P200437,Grocery,2.24
P215995,Electronics,881.04
P218537,Electronics,473.22
P212902,Beauty,50.09
P222759,Home,13.79
P227490,Toys,63.12
P221520,Fashion,103.59
P205278,Home,285.36
P233727,Beauty,140.54
P224853,Grocery,2.12
P220604,Grocery,23.78
P240355,Electronics,97.09
P221154,Electronics,229.3
P208906,Home,10.87
P214298,Sports,66.28
P242465,Home,219.73
P205008,Fashion,5.11
P224553,Electronics,245.93
P227018,Home,10.2
P204868,Sports,278.39
P209944,Toys,2.34
P202505,Toys,18.59
P223759,Fashion,59.67
P218121,Home,126.58
P248611,Fashion,92.51
P219063,Toys,10.93
P241871,Grocery,35.71
P213081,Sports,104.66
P248553,Home,124.87
P233126,Home,101.45
P230961,Fashion,28.32
P233844,Electronics,154.04
P214088,Electronics,181.37
P207236,Electronics,104.36
P237742,Toys,50.66
P236295,Grocery,2.81
P245060,Sports,15.14
P233843,Fashion,422.8
P214433,Beauty,8.4
P227808,Grocery,10.43
P236245,Sports,48.09
P239892,Toys,10.06
P217386,Home,228.37
P225152,Home,300.86
P224902,Grocery,47.1
P232662,Sports,81.1
P214702,Home,47.2
P235589,Fashion,44.8
P242425,Electronics,715.71
P244185,Toys,2.62
P226857,Electronics,837.1
P245707,Home,43.82
P208686,Sports,54.51
P225729,Electronics,112.91
P232671,Sports,34.81
P219772,Fashion,139.16
P225377,Grocery,2.46
P200207,Beauty,63.24
P221511,Grocery,31.6
P224711,Grocery,5.98
P248014,Sports,32.93
P237124,Sports,237.88
P225746,Sports,132.39
P206024,Sports,56.77
P230392,Home,174.33
P240373,Beauty,11.99
P244531,Home,44.98
P226724,Fashion,131.16
P245772,Toys,31.03
P225021,Electronics,71.28
P233211,Toys,18.88
P249269,Home,41.47
P242500,Beauty,69.88
P243730,Sports,88.96
P233334,Home,121.69
P219986,Fashion,22.45
P218320,Electronics,737.42
P236951,Beauty,57.39
P242612,Beauty,5.56
P238569,Fashion,9.33
P246564,Fashion,36.16
P216021,Electronics,99.82
P221199,Electronics,181.09
P205500,Home,34.75
P229666,Electronics,170.65
P237549,Electronics,98.38
P235454,Grocery,15.55
P217587,Toys,82.87
P243897,Grocery,10.27
P212099,Grocery,9.06
P248623,Toys,16.69
P246346,Electronics,398.9
P222097,Fashion,7.31
P205183,Grocery,6.51
P220463,Fashion,29.06
P231060,Electronics,139.1
P216696,Beauty,9.62
P217912,Grocery,16.3
P245348,Grocery,34.72
P229361,Home,58.84
P221880,Beauty,55.29
P242525,Home,272.5
P215760,Electronics,243.09
P204768,Toys,21.54
P223951,Beauty,25.32
P233166,Home,58.44
P248012,Electronics,148.77
P217431,Sports,28.2
P218326,Home,249.38
P226934,Fashion,40.07
P239232,Home,21.06
P232224,Toys,30.01
P235229,Grocery,6.08
P227969,Electronics,221.03
P220532,Grocery,7.16
P206776,Fashion,31.27
P244919,Electronics,169.88
P249293,Electronics,128.5
P249548,Beauty,90.52
P229205,Beauty,21.85
P207054,Toys,9.84
P243468,Beauty,4.98
P201028,Toys,62.1
P210368,Fashion,28.05
P221435,Electronics,386.42
P217054,Sports,204.93
P248890,Toys,17.83
P237362,Home,174.29
P214611,Toys,32.19
P213394,Home,73.27
P234623,Fashion,53.72
P249087,Home,40.36
P230748,Fashion,7.8
P231724,Home,579.05
P247753,Electronics,81.58
P226582,Grocery,1.92
P213597,Electronics,882.02
P209880,Fashion,10.68
P220815,Grocery,21.33
P216953,Beauty,33.82
P222840,Beauty,4.13
P212886,Toys,27.12
P211966,Beauty,88.35
P225440,Fashion,41.19
P206514,Home,55.0
P237668,Sports,87.43
P245369,Toys,4.54
P248069,Fashion,27.35
P205349,Fashion,35.02
P201029,Beauty,15.57
P206616,Fashion,6.39
P226712,Sports,78.62
P248461,Grocery,57.68
P218471,Fashion,20.02
P225256,Toys,11.04
P233142,Sports,443.79
P203045,Fashion,55.59
P214728,Home,24.11
P229713,Toys,59.55
P213838,Toys,8.68
P222659,Beauty,44.22
P238717,Sports,248.16
P233573,Fashion,97.31
P206352,Sports,90.04
P239238,Beauty,91.87
P223030,Fashion,60.5
P233046,Grocery,21.31
P201405,Home,46.85
P207150,Beauty,25.34
P229623,Grocery,3.08
P217716,Electronics,1146.37
P212564,Electronics,478.99
P219531,Fashion,7.94
P240760,Fashion,10.32
P203449,Home,138.56
P233200,Toys,13.85
P207279,Beauty,15.26
P244809,Grocery,4.79
P205191,Sports,211.83
P208508,Electronics,450.17
P248148,Electronics,484.69
P204216,Electronics,452.15
P239564,Sports,282.34
P219902,Home,38.17
P200495,Grocery,1.24
P203592,Grocery,9.09
P202232,Beauty,31.53
P240816,Home,82.0
P219319,Sports,36.31
P214667,Sports,220.9
P213000,Beauty,15.04
P206719,Sports,189.52
P204445,Home,35.89
P210776,Home,14.07
P239323,Home,343.36
P217289,Toys,11.93
P211419,Fashion,192.61
P207900,Home,169.12
P228298,Beauty,4.68
P237365,Home,284.28
P224037,Sports,441.41
P205009,Toys,3.71
P226091,Electronics,62.9
P240726,Beauty,3.28
P238056,Electronics,305.97
P247082,Home,109.26
P245766,Home,135.17
P238904,Toys,2.28
P211195,Fashion,39.4
P226248,Fashion,74.37
P220779,Beauty,13.8
P231709,Fashion,7.95
P248903,Grocery,13.95
P242850,Beauty,29.28
P241266,Home,90.53
P230818,Beauty,46.11
P240537,Grocery,1.12
P230949,Electronics,1172.48
P225853,Toys,19.81
P234195,Electronics,61.35
P235870,Home,113.31
P234114,Fashion,163.71
P229871,Toys,27.17
P201961,Home,20.16
P242507,Fashion,151.32
P205690,Grocery,4.85
P245875,Electronics,79.8
P249913,Grocery,14.37
P205458,Grocery,11.56
P226942,Sports,343.02
P208047,Fashion,7.44
P242203,Electronics,61.98
P204582,Fashion,89.79
P229482,Toys,36.16
P234811,Toys,6.39
P236144,Sports,115.36
P241476,Electronics,71.59
P231872,Grocery,20.1
P220366,Grocery,15.91
P229827,Electronics,838.26
P238208,Toys,5.05
P231475,Beauty,14.65
P233683,Home,38.02
P218185,Home,291.33
P249233,Fashion,42.21
P246049,Grocery,6.31
P233947,Toys,15.59
P243215,Fashion,25.86
P234839,Home,55.64
P227314,Fashion,24.91
P246641,Electronics,332.45
P239913,Grocery,3.55
P242494,Fashion,18.23
P230288,Toys,3.08
P247344,Home,56.9
P225892,Toys,23.78
P225682,Toys,5.97
P201589,Fashion,10.14
P230809,Sports,48.07
P218870,Beauty,26.23
P208803,Home,63.16
P248058,Fashion,110.47
P242357,Fashion,36.08
P239982,Beauty,17.87
P243153,Electronics,60.45
P227650,Grocery,14.43
P248657,Sports,70.47
P209529,Home,30.64
P248208,Electronics,92.32
P210392,Sports,66.24
P237265,Electronics,196.72
P204583,Sports,53.9
P221638,Electronics,307.73
P216238,Electronics,357.28
P239113,Fashion,17.21
P222955,Home,181.35
P247442,Electronics,501.12
P216462,Fashion,21.35
P205652,Sports,55.43
P216761,Beauty,24.3
P230235,Home,81.98
P224351,Fashion,141.63
P211176,Sports,202.17
P238709,Home,43.57
P233914,Beauty,24.78
P248726,Grocery,17.81
P248329,Home,42.2
P225639,Home,12.45
P202216,Toys,75.03
P248197,Sports,322.54
P227415,Home,60.85
P232657,Electronics,138.81
P217847,Home,163.0
P217900,Fashion,74.21
P211242,Grocery,8.18
P231073,Toys,7.47
P237191,Fashion,34.28
P247601,Fashion,40.72
P228186,Fashion,33.8
P249940,Grocery,9.4
P213606,Beauty,13.45
P232031,Toys,17.99
P202548,Sports,217.83
P207252,Grocery,28.43
P247624,Home,119.33
P212849,Sports,141.38
P204608,Toys,13.33
P225091,Grocery,12.75
P246595,Sports,104.55
P237530,Electronics,1564.43
P230222,Electronics,234.04
P233734,Electronics,167.05
P222078,Grocery,14.85
P232875,Fashion,123.58
P244054,Toys,14.55
P200509,Fashion,12.69
P206815,Electronics,67.86
P242024,Electronics,453.64
P248783,Grocery,24.42
